# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
   71       2.499954133770e-10       4.507273623536e-14      -8.086045910237e-13       0.000000000000e+00       2.542758502090e-11       3.142248417343e-12      -9.188066425852e-15 
   72       2.532025930306e-10       4.683970758537e-14      -8.693072043067e-13       0.000000000000e+00       2.459167690589e-11       3.050834261848e-12      -9.227688275088e-15 
   73       2.564424315767e-10       4.863511694802e-14      -9.315915928183e-13       0.000000000000e+00       2.379374413735e-11       2.963310233724e-12      -9.272739713017e-15 
   74       2.597139702470e-10       5.045828033061e-14      -9.954316699317e-13       0.000000000000e+00       2.303082728579e-11       2.879506061517e-12      -9.335428187749e-15 
   75       2.630156342349e-10       5.230849054464e-14      -1.060799456571e-12       0.000000000000e+00       2.229907709293e-11       2.799170923912e-12      -9.429214540828e-15 
   76       2.663458757652e-10       5.418485798096e-14      -1.127662187278e-12       0.000000000000e+00       2.159471006972e-11       2.722039989992e-12      -9.564914070328e-15 
   77       2.697053082880e-10       5.608579836967e-14      -1.195973020859e-12       0.000000000000e+00       2.091716073752e-11       2.648056055440e-12      -9.738088829631e-15 
   78       2.730949060692e-10       5.800945203548e-14      -1.265678626514e-12       0.000000000000e+00       2.026643762492e-11       2.577181929756e-12      -9.939419592365e-15 
   79       2.765153467915e-10       5.995383255162e-14      -1.336721867594e-12       0.000000000000e+00       1.964216308597e-11       2.509331711191e-12      -1.015840217519e-14 
   80       2.799669939005e-10       6.191682393774e-14      -1.409041741510e-12       0.000000000000e+00       1.904355555574e-11       2.444368603292e-12      -1.038330739369e-14 
   81       2.834498789504e-10       6.389617785787e-14      -1.482573319634e-12       0.000000000000e+00       1.846941180585e-11       2.382102731453e-12      -1.060114101826e-14 
   82       2.869636839499e-10       6.588951081822e-14      -1.557247687203e-12       0.000000000000e+00       1.791808920002e-11       2.322288959468e-12      -1.079760372999e-14 
   83       2.905077237083e-10       6.789430136518e-14      -1.632991883225e-12       0.000000000000e+00       1.738748794962e-11       2.264624706079e-12      -1.095705107660e-14 
   84       2.940813134881e-10       6.990813928379e-14      -1.709737238225e-12       0.000000000000e+00       1.687556147924e-11       2.208821271558e-12      -1.106574003202e-14 
   85       2.976849806629e-10       7.192952679784e-14      -1.787446107282e-12       0.000000000000e+00       1.638198360469e-11       2.154836186251e-12      -1.112227478341e-14 
   86       3.013194224927e-10       7.395720567182e-14      -1.866089479184e-12       0.000000000000e+00       1.590672648925e-11       2.102675556350e-12      -1.112882726698e-14 
