# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  534       3.470744271708e-10       9.218972116383e-13      -3.339637628961e-12       8.051076127969e-15       5.331844623693e-14       1.390153103606e-15       2.505589315249e-16 
  535       3.472634691013e-10       9.244147581507e-13      -3.165356976234e-12       8.073146201412e-15       5.296066984955e-14       1.378504301114e-15       2.387856217604e-16 
  536       3.474221235010e-10       9.275988390790e-13      -2.991016951455e-12       8.095092993257e-15       5.260588325391e-14       1.368090893273e-15       2.270690665497e-16 
  537       3.475502537906e-10       9.314550706293e-13      -2.816733681471e-12       8.116912724043e-15       5.225404094350e-14       1.358903966090e-15       2.154101354729e-16 
  538       3.476477247686e-10       9.359890695346e-13      -2.642624917041e-12       8.138601575433e-15       5.190509605909e-14       1.350934308968e-15       2.038096962611e-16 
  539       3.477144026214e-10       9.412064529274e-13      -2.468810040128e-12       8.160155690056e-15       5.155900038112e-14       1.344172413069e-15       1.922686147584e-16 
  540       3.477501549355e-10       9.471128382136e-13      -2.295410071189e-12       8.181571171351e-15       5.121570432210e-14       1.338608469670e-15       1.807877548846e-16 
  541       3.477548507078e-10       9.537138429449e-13      -2.122547676469e-12       8.202844083408e-15       5.087515691899e-14       1.334232368529e-15       1.693679785974e-16 
  542       3.477283603574e-10       9.610150846927e-13      -1.950347175287e-12       8.223970450812e-15       5.053730582563e-14       1.331033696239e-15       1.580101458545e-16 
  543       3.476705557363e-10       9.690221809211e-13      -1.778934547337e-12       8.244946258484e-15       5.020209730515e-14       1.329001734592e-15       1.467151145765e-16 
  544       3.475813754199e-10       9.777392154836e-13      -1.608426627418e-12       8.265767931553e-15       4.986948458638e-14       1.328124624651e-15       1.354837293011e-16 
  545       3.474610224754e-10       9.871640932677e-13      -1.438898357060e-12       8.286433789411e-15       4.953945319455e-14       1.328386837726e-15       1.243167868915e-16 
  546       3.473097720078e-10       9.972930609945e-13      -1.270414670975e-12       8.306942630257e-15       4.921199628344e-14       1.329771633489e-15       1.132150698364e-16 
  547       3.471279063962e-10       1.008122228604e-12      -1.103041233231e-12       8.327293254625e-15       4.888710632847e-14       1.332261886162e-15       1.021793574321e-16 
  548       3.469157153323e-10       1.019647568507e-12      -9.368444401724e-13       8.347484465417e-15       4.856477512244e-14       1.335840082539e-15       9.121042574062e-17 
  549       3.466734958572e-10       1.031864914838e-12      -7.718914233353e-13       8.367515067945e-15       4.824499377132e-14       1.340488320012e-15       8.030904754737e-17 
  550       3.464015523995e-10       1.044769962709e-12      -6.082500523597e-13       8.387383869963e-15       4.792775269008e-14       1.346188304587e-15       6.947599231873e-17 
  551       3.461001968124e-10       1.058358267461e-12      -4.459889379066e-13       8.407089681708e-15       4.761304159841e-14       1.352921348913e-15       5.871202615995e-17 
  552       3.457697484119e-10       1.072625243915e-12      -2.851774345730e-13       8.426631315932e-15       4.730084951656e-14       1.360668370298e-15       4.801791177292e-17 
  553       3.454105340137e-10       1.087566165628e-12      -1.258856438065e-13       8.446007587942e-15       4.699116476111e-14       1.369409888734e-15       3.739440841388e-17 
  554       3.450228879711e-10       1.103176164143e-12       3.181558317887e-14       8.465217315639e-15       4.668397494071e-14       1.379126024922e-15       2.684227185124e-17 
  555       3.446071522127e-10       1.119450228242e-12       1.878546424880e-13       8.484259319547e-15       4.637926695194e-14       1.389796498288e-15       1.636225432328e-17 
  556       3.441636762798e-10       1.136383203199e-12       3.421591746293e-13       8.503132422858e-15       4.607702697505e-14       1.401400625009e-15       5.955104495958e-18 
  557       3.436928173637e-10       1.153969790034e-12       4.946560615996e-13       8.521835451463e-15       4.577724046974e-14       1.413917316037e-15      -4.378432579328e-18 
  558       3.431949403439e-10       1.172204544763e-12       6.452714239689e-13       8.540367233992e-15       4.547989217098e-14       1.427325075117e-15      -1.463761550800e-17 
  559       3.426704178252e-10       1.191081877651e-12       7.939306179653e-13       8.558726601850e-15       4.518496608475e-14       1.441601996812e-15      -2.482170659454e-17 
  560       3.421196301753e-10       1.210596052466e-12       9.405582325598e-13       8.576912389252e-15       4.489244548386e-14       1.456725764523e-15      -3.492997188468e-17 
  561       3.415429655626e-10       1.230741185731e-12       1.085078086551e-12       8.594923433264e-15       4.460231290372e-14       1.472673648513e-15      -4.496168120769e-17 
  562       3.409408199936e-10       1.251511245976e-12       1.227413225651e-12       8.612758573833e-15       4.431455013815e-14       1.489422503930e-15      -5.491610821862e-17 
  563       3.403135973504e-10       1.272900052992e-12       1.367485919568e-12       8.630416653830e-15       4.402913823510e-14       1.506948768827e-15      -6.479253044046e-17 
  564       3.396617094286e-10       1.294901277081e-12       1.505217659092e-12       8.647896519085e-15       4.374605749252e-14       1.525228462184e-15      -7.459022930650e-17 
  565       3.389855759744e-10       1.317508438312e-12       1.640529153183e-12       8.665197018422e-15       4.346528745409e-14       1.544237181934e-15      -8.430849020243e-17 
  566       3.382856247226e-10       1.340714905770e-12       1.773340326050e-12       8.682317003696e-15       4.318680690500e-14       1.563950102980e-15      -9.394660250869e-17 
  567       3.375622914339e-10       1.364513896811e-12       1.903570314240e-12       8.699255329831e-15       4.291059386777e-14       1.584341975220e-15      -1.035038596427e-16 
  568       3.368160199325e-10       1.388898476315e-12       2.031137463721e-12       8.716010854859e-15       4.263662559804e-14       1.605387121570e-15      -1.129795591009e-16 
  569       3.360472621440e-10       1.413861555936e-12       2.155959326968e-12       8.732582439949e-15       4.236487858029e-14       1.627059435985e-15      -1.223730025013e-16 
  570       3.352564781323e-10       1.439395893357e-12       2.277952660048e-12       8.748968949454e-15       4.209532852370e-14       1.649332381481e-15      -1.316834956255e-16 
  571       3.344441361380e-10       1.465494091541e-12       2.397033419701e-12       8.765169250939e-15       4.182795035789e-14       1.672178988156e-15      -1.409103484611e-16 
  572       3.336107126151e-10       1.492148597984e-12       2.513116760433e-12       8.781182215222e-15       4.156271822874e-14       1.695571851217e-15      -1.500528752437e-16 
  573       3.327566922694e-10       1.519351703970e-12       2.626117031590e-12       8.797006716410e-15       4.129960549412e-14       1.719483128995e-15      -1.591103944993e-16 
  574       3.318825680954e-10       1.547095543818e-12       2.735947774454e-12       8.812641631938e-15       4.103858471973e-14       1.743884540974e-15      -1.680822290864e-16 
  575       3.309888414144e-10       1.575372094141e-12       2.842521719318e-12       8.828085842600e-15       4.077962767487e-14       1.768747365809e-15      -1.769677062386e-16 
  576       3.300760219117e-10       1.604173173094e-12       2.945750782578e-12       8.843338232591e-15       4.052270532821e-14       1.794042439350e-15      -1.857661576063e-16 
  577       3.291446276741e-10       1.633490439629e-12       3.045546063815e-12       8.858397689541e-15       4.026778784358e-14       1.819740152664e-15      -1.944769192994e-16 
  578       3.281951852281e-10       1.663315392745e-12       3.141817842879e-12       8.873263104554e-15       4.001484457576e-14       1.845810450055e-15      -2.030993319293e-16 
  579       3.272282295766e-10       1.693639370745e-12       3.234475576974e-12       8.887933372243e-15       3.976384406628e-14       1.872222827090e-15      -2.116327406511e-16 
  580       3.262443042372e-10       1.724453550484e-12       3.323427897746e-12       8.902407390766e-15       3.951475403917e-14       1.898946328619e-15      -2.200764952060e-16 
  581       3.252439612794e-10       1.755748946624e-12       3.408582608363e-12       8.916684061865e-15       3.926754139678e-14       1.925949546798e-15      -2.284299499635e-16 
  582       3.242277613622e-10       1.787516410886e-12       3.489846680605e-12       8.930762290902e-15       3.902217221553e-14       1.953200619108e-15      -2.366924639636e-16 
  583       3.231962575188e-10       1.819746351794e-12       3.567139697639e-12       8.944641360001e-15       3.877861683205e-14       1.980671571733e-15      -2.448635442187e-16 
  584       3.221499459896e-10       1.852427887737e-12       3.640434557203e-12       8.958322057657e-15       3.853686524960e-14       2.008351472886e-15      -2.529432794674e-16 
  585       3.210893142353e-10       1.885549671271e-12       3.709717779498e-12       8.971805577417e-15       3.829691210816e-14       2.036233604165e-15      -2.609319173401e-16 
  586       3.200148571099e-10       1.919100165873e-12       3.774976155326e-12       8.985093147501e-15       3.805875162657e-14       2.064311144492e-15      -2.688297221724e-16 
  587       3.189270768934e-10       1.953067645091e-12       3.836196747919e-12       8.998186030966e-15       3.782237760010e-14       2.092577169670e-15      -2.766369750975e-16 
  588       3.178264833226e-10       1.987440191701e-12       3.893366894763e-12       9.011085525874e-15       3.758778339799e-14       2.121024651933e-15      -2.843539741394e-16 
  589       3.167135936240e-10       2.022205696860e-12       3.946474209416e-12       9.023792965463e-15       3.735496196109e-14       2.149646459504e-15      -2.919810343054e-16 
  590       3.155889325449e-10       2.057351859260e-12       3.995506583339e-12       9.036309718312e-15       3.712390579938e-14       2.178435356142e-15      -2.995184876786e-16 
  591       3.144530323853e-10       2.092866184282e-12       4.040452187714e-12       9.048637188513e-15       3.689460698960e-14       2.207384000704e-15      -3.069666835111e-16 
  592       3.133064330303e-10       2.128735983151e-12       4.081299475273e-12       9.060776815836e-15       3.666705717279e-14       2.236484946694e-15      -3.143259883164e-16 
  593       3.121496819813e-10       2.164948372088e-12       4.118037182115e-12       9.072730075898e-15       3.644124755189e-14       2.265730641814e-15      -3.215967859623e-16 
  594       3.109833343881e-10       2.201490271467e-12       4.150654329538e-12       9.084498480331e-15       3.621716888932e-14       2.295113427527e-15      -3.287794777633e-16 
  595       3.098079530809e-10       2.238348404965e-12       4.179140225856e-12       9.096083576954e-15       3.599481150456e-14       2.324625538598e-15      -3.358744825739e-16 
  596       3.086241086019e-10       2.275509298721e-12       4.203484468227e-12       9.107486949934e-15       3.577416527169e-14       2.354259102661e-15      -3.428822368809e-16 
  597       3.074323792373e-10       2.312959280486e-12       4.223676944473e-12       9.118710219961e-15       3.555521961704e-14       2.384006139762e-15      -3.498031948960e-16 
  598       3.062333510488e-10       2.350684478781e-12       4.239707834909e-12       9.129755044414e-15       3.533796351672e-14       2.413858561918e-15      -3.566378286491e-16 
  599       3.050276179061e-10       2.388670822044e-12       4.251567614161e-12       9.140623117525e-15       3.512238549419e-14       2.443808172671e-15      -3.633866280806e-16 
  600       3.038157815182e-10       2.426904037794e-12       4.259247052995e-12       9.151316170556e-15       3.490847361788e-14       2.473846666640e-15      -3.700501011340e-16 
  601       3.025984514652e-10       2.465369651777e-12       4.262737220137e-12       9.161835971959e-15       3.469621549875e-14       2.503965629073e-15      -3.766287738492e-16 
  602       3.013762452307e-10       2.504052987124e-12       4.262029484098e-12       9.172184327549e-15       3.448559828785e-14       2.534156535407e-15      -3.831231904547e-16 
  603       3.001497882329e-10       2.542939163502e-12       4.257115514998e-12       9.182363080670e-15       3.427660867394e-14       2.564410750814e-15      -3.895339134604e-16 
  604       2.989197138573e-10       2.582013096273e-12       4.247987286392e-12       9.192374112363e-15       3.406923288102e-14       2.594719529760e-15      -3.958615237507e-16 
  605       2.976866634875e-10       2.621259495642e-12       4.234637077088e-12       9.202219341539e-15       3.386345666596e-14       2.625074015556e-15      -4.021066206768e-16 
  606       2.964512865381e-10       2.660662865818e-12       4.217057472978e-12       9.211900725138e-15       3.365926531604e-14       2.655465239916e-15      -4.082698221496e-16 
  607       2.952142404859e-10       2.700207504161e-12       4.195241368855e-12       9.221420258309e-15       3.345664364654e-14       2.685884122503e-15      -4.143517647325e-16 
  608       2.939761909016e-10       2.739877500340e-12       4.169181970242e-12       9.230779974565e-15       3.325557599834e-14       2.716321470490e-15      -4.203531037340e-16 
  609       2.927378114824e-10       2.779656735488e-12       4.138872795213e-12       9.239981945965e-15       3.305604623545e-14       2.746767978111e-15      -4.262745133005e-16 
  610       2.914997840831e-10       2.819528881352e-12       4.104307676218e-12       9.249028283271e-15       3.285803774266e-14       2.777214226214e-15      -4.321166865091e-16 
  611       2.902627987482e-10       2.859477399451e-12       4.065480761907e-12       9.257921136121e-15       3.266153342306e-14       2.807650681816e-15      -4.378803354601e-16 
  612       2.890275537440e-10       2.899485540230e-12       4.022386518951e-12       9.266662693199e-15       3.246651569563e-14       2.838067697656e-15      -4.435661913700e-16 
  613       2.877947555900e-10       2.939536342210e-12       3.975019733870e-12       9.275255182399e-15       3.227296649283e-14       2.868455511747e-15      -4.491750046641e-16 
  614       2.865651190909e-10       2.979612631145e-12       3.923375514854e-12       9.283700870998e-15       3.208086725821e-14       2.898804246935e-15      -4.547075450690e-16 
  615       2.853393673687e-10       3.019697019178e-12       3.867449293587e-12       9.292002065818e-15       3.189019894391e-14       2.929103910448e-15      -4.601646017059e-16 
  616       2.841182318942e-10       3.059771903991e-12       3.807236827073e-12       9.300161113402e-15       3.170094200831e-14       2.959344393449e-15      -4.655469831828e-16 
  617       2.829024525190e-10       3.099819467962e-12       3.742734199456e-12       9.308180400174e-15       3.151307641360e-14       2.989515470595e-15      -4.708555176874e-16 
  618       2.816927775073e-10       3.139821677317e-12       3.673937823848e-12       9.316062352614e-15       3.132658162330e-14       3.019606799586e-15      -4.760910530800e-16 
  619       2.804899635678e-10       3.179760281285e-12       3.600844444150e-12       9.323809437423e-15       3.114143659993e-14       3.049607920720e-15      -4.812544569860e-16 
  620       2.792947758854e-10       3.219616811254e-12       3.523451136875e-12       9.331424161691e-15       3.095761980250e-14       3.079508256448e-15      -4.863466168887e-16 
  621       2.781079881532e-10       3.259372579920e-12       3.441755312977e-12       9.338909073068e-15       3.077510918417e-14       3.109297110925e-15      -4.913684402219e-16 
  622       2.769303095457e-10       3.299009943952e-12       3.355762802015e-12       9.346266775642e-15       3.059388538427e-14       3.138965392894e-15      -4.963205449062e-16 
  623       2.757621636947e-10       3.338516126148e-12       3.265512308941e-12       9.353499977656e-15       3.041394139158e-14       3.168510829551e-15      -5.012023228072e-16 
  624       2.746039045986e-10       3.377879481140e-12       3.171051533829e-12       9.360611445242e-15       3.023527310267e-14       3.197932873933e-15      -5.060128545216e-16 
  625       2.734558892219e-10       3.417088239541e-12       3.072429145708e-12       9.367603986983e-15       3.005787614642e-14       3.227230992734e-15      -5.107512169447e-16 
  626       2.723184775039e-10       3.456130507489e-12       2.969694786890e-12       9.374480454087e-15       2.988174588263e-14       3.256404666394e-15      -5.154164832676e-16 
  627       2.711920323685e-10       3.494994266194e-12       2.862899077294e-12       9.381243740557e-15       2.970687740057e-14       3.285453389186e-15      -5.200077229735e-16 
  628       2.700769197328e-10       3.533667371480e-12       2.752093618776e-12       9.387896783366e-15       2.953326551754e-14       3.314376669300e-15      -5.245240018351e-16 
  629       2.689735085168e-10       3.572137553334e-12       2.637330999450e-12       9.394442562631e-15       2.936090477745e-14       3.343174028937e-15      -5.289643819113e-16 
  630       2.678821706524e-10       3.610392415452e-12       2.518664798021e-12       9.400884101782e-15       2.918978944940e-14       3.371845004390e-15      -5.333279215441e-16 
  631       2.668032810929e-10       3.648419434780e-12       2.396149588109e-12       9.407224467743e-15       2.901991352621e-14       3.400389146134e-15      -5.376136753552e-16 
  632       2.657372178216e-10       3.686205961061e-12       2.269840942572e-12       9.413466771095e-15       2.885127072304e-14       3.428806018915e-15      -5.418206942433e-16 
  633       2.646843618617e-10       3.723739216384e-12       2.139795437841e-12       9.419614166258e-15       2.868385447590e-14       3.457095201834e-15      -5.459480253807e-16 
  634       2.636450972851e-10       3.761006294723e-12       2.006070658240e-12       9.425669851659e-15       2.851765794027e-14       3.485256288438e-15      -5.499947122101e-16 
  635       2.626198112218e-10       3.797994161489e-12       1.868725200312e-12       9.431637069906e-15       2.835267398964e-14       3.513288886804e-15      -5.539597944418e-16 
  636       2.616088938690e-10       3.834689653071e-12       1.727818677153e-12       9.437519107963e-15       2.818889521410e-14       3.541192619629e-15      -5.578423080501e-16 
  637       2.606127385005e-10       3.871079476380e-12       1.583411722731e-12       9.443319297321e-15       2.802631391888e-14       3.568967124314e-15      -5.616412852708e-16 
  638       2.596317414755e-10       3.907150208401e-12       1.435565996216e-12       9.449041014171e-15       2.786492212293e-14       3.596612053058e-15      -5.653557545972e-16 
  639       2.586663022486e-10       3.942888295730e-12       1.284344186307e-12       9.454687679579e-15       2.770471155751e-14       3.624127072938e-15      -5.689847407780e-16 
  640       2.577168233781e-10       3.978280054127e-12       1.129810015557e-12       9.460262759658e-15       2.754567366472e-14       3.651511866000e-15      -5.725272648132e-16 
  641       2.567837105358e-10       4.013311668055e-12       9.720282447021e-13       9.465769765740e-15       2.738779959610e-14       3.678766129345e-15      -5.759823439515e-16 
  642       2.558673725161e-10       4.047969190229e-12       8.110646769853e-13       9.471212254552e-15       2.723108021117e-14       3.705889575220e-15      -5.793489916873e-16 
  643       2.549682212452e-10       4.082238541162e-12       6.469861624855e-13       9.476593828387e-15       2.707550607605e-14       3.732881931100e-15      -5.826262177571e-16 
  644       2.540866717903e-10       4.116105508706e-12       4.798606024432e-13       9.481918135275e-15       2.692106746196e-14       3.759742939780e-15      -5.858130281365e-16 
  645       2.532231423687e-10       4.149555747603e-12       3.097569535872e-13       9.487188869162e-15       2.676775434382e-14       3.786472359460e-15      -5.889084250376e-16 
  646       2.523780543572e-10       4.182574779025e-12       1.367452324614e-13       9.492409770078e-15       2.661555639886e-14       3.813069963831e-15      -5.919114069049e-16 
  647       2.515518323014e-10       4.215147990124e-12      -3.910348024851e-14       9.497584624312e-15       2.646446300510e-14       3.839535542168e-15      -5.948209684131e-16 
  648       2.507449039246e-10       4.247260633574e-12      -2.177170353884e-13       9.502717264584e-15       2.631446323999e-14       3.865868899409e-15      -5.976361004635e-16 
  649       2.499577001373e-10       4.278897827117e-12      -3.990222110091e-13       9.507811570220e-15       2.616554587897e-14       3.892069856251e-15      -6.003557901808e-16 
  650       2.491906550462e-10       4.310044553110e-12      -5.829447080397e-13       9.512871467324e-15       2.601769939399e-14       3.918138249232e-15      -6.029790209102e-16 
  651       2.484442059636e-10       4.340685658068e-12      -7.694091459605e-13       9.517900928952e-15       2.587091195213e-14       3.944073930819e-15      -6.055047722142e-16 
  652       2.477187934167e-10       4.370805852213e-12      -9.583390584769e-13       9.522903975281e-15       2.572517141416e-14       3.969876769498e-15      -6.079320198694e-16 
  653       2.470148611563e-10       4.400389709013e-12      -1.149656889193e-12       9.527884673789e-15       2.558046533308e-14       3.995546649858e-15      -6.102597358635e-16 
  654       2.463328561667e-10       4.429421664735e-12      -1.343283987282e-12       9.532847139424e-15       2.543678095272e-14       4.021083472681e-15      -6.124868883919e-16 
  655       2.456732286745e-10       4.457886017984e-12      -1.539140603166e-12       9.537795534776e-15       2.529410520629e-14       4.046487155028e-15      -6.146124418549e-16 
  656       2.450364321580e-10       4.485766929251e-12      -1.737145884182e-12       9.542734070252e-15       2.515242471496e-14       4.071757630327e-15      -6.166353568544e-16 
  657       2.444229233561e-10       4.513048420461e-12      -1.937217870259e-12       9.547667004250e-15       2.501172578642e-14       4.096894848459e-15      -6.185545901908e-16 
  658       2.438331622779e-10       4.539714374512e-12      -2.139273489592e-12       9.552598643331e-15       2.487199441343e-14       4.121898775849e-15      -6.203690948597e-16 
  659       2.432676122119e-10       4.565748534826e-12      -2.343228554313e-12       9.557533342390e-15       2.473321627245e-14       4.146769395549e-15      -6.220778200491e-16 
  660       2.427267397349e-10       4.591134504892e-12      -2.548997756165e-12       9.562475504832e-15       2.459537672213e-14       4.171506707327e-15      -6.236797111361e-16 
  661       2.422109361280e-10       4.615857850817e-12      -2.756496457995e-12       9.567429226750e-15       2.445846285432e-14       4.196109925730e-15      -6.251741240403e-16 
  662       2.417202797026e-10       4.639912460793e-12      -2.965646120348e-12       9.572397220483e-15       2.432246969943e-14       4.220575054665e-15      -6.265620783213e-16 
  663       2.412547682513e-10       4.663294324968e-12      -3.176368985980e-12       9.577381867666e-15       2.418739415506e-14       4.244897259505e-15      -6.278450317080e-16 
  664       2.408143971549e-10       4.685999445261e-12      -3.388586291049e-12       9.582385573143e-15       2.405323294513e-14       4.269071664140e-15      -6.290244683546e-16 
  665       2.403991593696e-10       4.708023835484e-12      -3.602218261280e-12       9.587410765049e-15       2.391998261902e-14       4.293093350844e-15      -6.301018989508e-16 
  666       2.400090454149e-10       4.729363521464e-12      -3.817184108130e-12       9.592459894882e-15       2.378763955070e-14       4.316957360143e-15      -6.310788608324e-16 
  667       2.396440433612e-10       4.750014541162e-12      -4.033402024958e-12       9.597535437582e-15       2.365619993788e-14       4.340658690683e-15      -6.319569180917e-16 
  668       2.393041388177e-10       4.769972944802e-12      -4.250789183184e-12       9.602639891602e-15       2.352565980108e-14       4.364192299094e-15      -6.327376616883e-16 
  669       2.389893149196e-10       4.789234794985e-12      -4.469261728460e-12       9.607775778987e-15       2.339601498286e-14       4.387553099863e-15      -6.334227095592e-16 
  670       2.386995523162e-10       4.807796166816e-12      -4.688734776835e-12       9.612945645447e-15       2.326726114683e-14       4.410735965198e-15      -6.340137067295e-16 
  671       2.384348291584e-10       4.825653148026e-12      -4.909122410920e-12       9.618152060436e-15       2.313939377691e-14       4.433735724896e-15      -6.345123254230e-16 
  672       2.381951210862e-10       4.842801839092e-12      -5.130337676053e-12       9.623397617223e-15       2.301240817635e-14       4.456547166210e-15      -6.349202651725e-16 
  673       2.379804012167e-10       4.859238353360e-12      -5.352292576467e-12       9.628684932971e-15       2.288629946693e-14       4.479165033716e-15      -6.352392529303e-16 
  674       2.377906401316e-10       4.874958817167e-12      -5.574898071452e-12       9.634016648809e-15       2.276106258807e-14       4.501584029185e-15      -6.354710431789e-16 
  675       2.376258058647e-10       4.889959369963e-12      -5.798064071525e-12       9.639395429913e-15       2.263669229595e-14       4.523798811444e-15      -6.356174180415e-16 
  676       2.374858638899e-10       4.904236164434e-12      -6.021699434595e-12       9.644823965576e-15       2.251318316266e-14       4.545803996245e-15      -6.356801873920e-16 
  677       2.373707771085e-10       4.917785366623e-12      -6.245711962126e-12       9.650304969285e-15       2.239052957532e-14       4.567594156138e-15      -6.356611889662e-16 
  678       2.372805058371e-10       4.930603156052e-12      -6.470008395305e-12       9.655841178799e-15       2.226872573521e-14       4.589163820331e-15      -6.355622884718e-16 
  679       2.372150077954e-10       4.942685725844e-12      -6.694494411210e-12       9.661435356221e-15       2.214776565693e-14       4.610507474562e-15      -6.353853796992e-16 
  680       2.371742380935e-10       4.954029282846e-12      -6.919074618968e-12       9.667090288075e-15       2.202764316747e-14       4.631619560963e-15      -6.351323846319e-16 
  681       2.371581492197e-10       4.964630047750e-12      -7.143652555932e-12       9.672808785383e-15       2.190835190541e-14       4.652494477934e-15      -6.348052535567e-16 
  682       2.371666910284e-10       4.974484255216e-12      -7.368130683836e-12       9.678593683738e-15       2.178988532001e-14       4.673126580001e-15      -6.344059651747e-16 
  683       2.371998107274e-10       4.983588153993e-12      -7.592410384969e-12       9.684447843380e-15       2.167223667033e-14       4.693510177691e-15      -6.339365267116e-16 
  684       2.372574528659e-10       4.991938007042e-12      -7.816391958336e-12       9.690374149272e-15       2.155539902441e-14       4.713639537398e-15      -6.333989740281e-16 
  685       2.373395593218e-10       4.999530091658e-12      -8.039974615824e-12       9.696375511177e-15       2.143936525837e-14       4.733508881247e-15      -6.327953717304e-16 
  686       2.374460692898e-10       5.006360699592e-12      -8.263056478372e-12       9.702454863729e-15       2.132412805552e-14       4.753112386965e-15      -6.321278132807e-16 
  687       2.375769192686e-10       5.012426137171e-12      -8.485534572131e-12       9.708615166515e-15       2.120967990554e-14       4.772444187747e-15      -6.313984211081e-16 
  688       2.377320430489e-10       5.017722725424e-12      -8.707304824634e-12       9.714859404143e-15       2.109601310358e-14       4.791498372124e-15      -6.306093467184e-16 
  689       2.379113717012e-10       5.022246800201e-12      -8.928262060961e-12       9.721190586324e-15       2.098311974940e-14       4.810268983830e-15      -6.297627708052e-16 
  690       2.381148335628e-10       5.025994712295e-12      -9.148299999902e-12       9.727611747945e-15       2.087099174649e-14       4.828750021670e-15      -6.288609033600e-16 
  691       2.383423542261e-10       5.028962827568e-12      -9.367311250128e-12       9.734125949141e-15       2.075962080122e-14       4.846935439385e-15      -6.279059837828e-16 
  692       2.385938565262e-10       5.031147527066e-12      -9.585187306350e-12       9.740736275379e-15       2.064899842196e-14       4.864819145524e-15      -6.269002809930e-16 
  693       2.388692605283e-10       5.032545207148e-12      -9.801818545493e-12       9.747445837523e-15       2.053911591821e-14       4.882395003309e-15      -6.258460935393e-16 
  694       2.391684835153e-10       5.033152279605e-12      -1.001709422285e-11       9.754257771917e-15       2.042996439974e-14       4.899656830500e-15      -6.247457497103e-16 
  695       2.394914399759e-10       5.032965171782e-12      -1.023090246827e-11       9.761175240460e-15       2.032153477570e-14       4.916598399268e-15      -6.236016076456e-16 
  696       2.398380415920e-10       5.031980326699e-12      -1.044313028230e-11       9.768201430676e-15       2.021381775379e-14       4.933213436056e-15      -6.224160554454e-16 
  697       2.402081972263e-10       5.030194203175e-12      -1.065366353234e-11       9.775339555796e-15       2.010680383936e-14       4.949495621452e-15      -6.211915112817e-16 
  698       2.406018129101e-10       5.027603275952e-12      -1.086238694887e-11       9.782592854829e-15       2.000048333452e-14       4.965438590053e-15      -6.199304235085e-16 
  699       2.410187918309e-10       5.024204035811e-12      -1.106918412154e-11       9.789964592640e-15       1.989484633735e-14       4.981035930335e-15      -6.186352707724e-16 
  700       2.414589968369e-10       5.019994654480e-12      -1.127394775520e-11       9.797457560154e-15       1.978988408729e-14       4.996282205273e-15      -6.173079823809e-16 
  701       2.419221371188e-10       5.014980017154e-12      -1.147661067999e-11       9.805072563389e-15       1.968559303409e-14       5.011176037806e-15      -6.159481859365e-16 
  702       2.424078791433e-10       5.009166795042e-12      -1.167711547962e-11       9.812809903099e-15       1.958197085197e-14       5.025717089380e-15      -6.145549234188e-16 
  703       2.429158839008e-10       5.002561790612e-12      -1.187540428867e-11       9.820669871746e-15       1.947901510034e-14       5.039905045134e-15      -6.131272275897e-16 
  704       2.434458068839e-10       4.995171938117e-12      -1.207141879135e-11       9.828652753457e-15       1.937672322331e-14       5.053739614016e-15      -6.116641219624e-16 
  705       2.439972980660e-10       4.987004304128e-12      -1.226510022010e-11       9.836758823971e-15       1.927509254914e-14       5.067220528900e-15      -6.101646207697e-16 
  706       2.445700018799e-10       4.978066088057e-12      -1.245638935430e-11       9.844988350598e-15       1.917412028969e-14       5.080347546699e-15      -6.086277289329e-16 
  707       2.451635571960e-10       4.968364622693e-12      -1.264522651895e-11       9.853341592169e-15       1.907380353990e-14       5.093120448492e-15      -6.070524420306e-16 
  708       2.457775973009e-10       4.957907374726e-12      -1.283155158333e-11       9.861818798990e-15       1.897413927723e-14       5.105539039629e-15      -6.054377462672e-16 
  709       2.464117498763e-10       4.946701945279e-12      -1.301530395967e-11       9.870420212795e-15       1.887512436112e-14       5.117603149857e-15      -6.037826184420e-16 
  710       2.470656369767e-10       4.934756070438e-12      -1.319642260184e-11       9.879146066702e-15       1.877675553249e-14       5.129312633435e-15      -6.020860259174e-16 
  711       2.477388750088e-10       4.922077621775e-12      -1.337484600402e-11       9.887996585161e-15       1.867902941315e-14       5.140667369247e-15      -6.003469265883e-16 
  712       2.484310747092e-10       4.908674606887e-12      -1.355051219937e-11       9.896971983911e-15       1.858194250527e-14       5.151667260925e-15      -5.985642688500e-16 
  713       2.491418411236e-10       4.894555169917e-12      -1.372335875873e-11       9.906072469934e-15       1.848549119088e-14       5.162312236962e-15      -5.967369915677e-16 
  714       2.498707735845e-10       4.879727592086e-12      -1.389332278923e-11       9.915298241405e-15       1.838967173127e-14       5.172602250830e-15      -5.948640240448e-16 
