# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
 1944       7.806642151017e-02       7.379723414568e-04      -3.546375406845e-05       7.242381490604e-04       9.571289895291e-04       1.017509613325e-05       1.439001417182e-07 
 1945       7.815021441066e-02       7.387610308306e-04      -3.552893401056e-05       7.250060703576e-04       9.561369958877e-04       1.021605758853e-05       1.405988694708e-07 
 1946       7.823332907498e-02       7.395307313862e-04      -3.554879905990e-05       7.257744833474e-04       9.551461045350e-04       1.025466098300e-05       1.370938860235e-07 
 1947       7.831574717924e-02       7.402809803650e-04      -3.552227163638e-05       7.265433895746e-04       9.541563131634e-04       1.029083979580e-05       1.333893182550e-07 
 1948       7.839745568825e-02       7.410114552266e-04      -3.544860238816e-05       7.273127902408e-04       9.531676196913e-04       1.032456075196e-05       1.294891602362e-07 
 1949       7.847846297068e-02       7.417224006192e-04      -3.532836958973e-05       7.280826851531e-04       9.521800230658e-04       1.035592458608e-05       1.253968170419e-07 
 1950       7.855878280482e-02       7.424142046131e-04      -3.516248724272e-05       7.288530737676e-04       9.511935224657e-04       1.038506603507e-05       1.211155575614e-07 
 1951       7.863842903253e-02       7.430872570591e-04      -3.495187353833e-05       7.296239555371e-04       9.502081170355e-04       1.041212041126e-05       1.166486658638e-07 
 1952       7.871741555931e-02       7.437419495908e-04      -3.469745086284e-05       7.303953299115e-04       9.492238058851e-04       1.043722360319e-05       1.119994412176e-07 
 1953       7.879575635444e-02       7.443786756266e-04      -3.440014580325e-05       7.311671963379e-04       9.482405880896e-04       1.046051207634e-05       1.071711981116e-07 
 1954       7.887346545100e-02       7.449978303727e-04      -3.406088915277e-05       7.319395542602e-04       9.472584626895e-04       1.048212287387e-05       1.021672662747e-07 
 1955       7.895055694599e-02       7.455998108250e-04      -3.368061591641e-05       7.327124031192e-04       9.462774286906e-04       1.050219361739e-05       9.699099069590e-08 
 1956       7.902704500043e-02       7.461850157715e-04      -3.326026531650e-05       7.334857423529e-04       9.452974850636e-04       1.052086250766e-05       9.164573164516e-08 
