# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  153       5.884843031797e-10       1.426800236937e-13      -6.050517620827e-12       1.038835154848e-15       3.351697785560e-12       6.091934513905e-13      -3.836974341638e-15 
  154       5.926875946207e-10       1.418611509867e-13      -6.044550479213e-12       1.053746769677e-15       3.289383871956e-12       6.002187168860e-13      -3.769925937224e-15 
  155       5.968618355600e-10       1.409901687433e-13      -6.035288680208e-12       1.068795579461e-15       3.228642473394e-12       5.914169544191e-13      -3.702760397220e-15 
  156       6.010056185977e-10       1.400687469847e-13      -6.022697726396e-12       1.083981810569e-15       3.169411446444e-12       5.827820500711e-13      -3.635524922081e-15 
  157       6.051174918241e-10       1.390986677939e-13      -6.006744828227e-12       1.099305662347e-15       3.111620807169e-12       5.743069591756e-13      -3.568266770475e-15 
  158       6.091959580193e-10       1.380818270557e-13      -5.987398943844e-12       1.114767306567e-15       3.055192574316e-12       5.659836870627e-13      -3.501033239649e-15 
  159       6.132394738525e-10       1.370202361985e-13      -5.964630818913e-12       1.130366886888e-15       3.000040612503e-12       5.578032698029e-13      -3.433871645797e-15 
  160       6.172464490811e-10       1.359160239350e-13      -5.938413026459e-12       1.146104518310e-15       2.946070475408e-12       5.497557549516e-13      -3.366829304432e-15 
  161       6.212153573391e-10       1.347713886746e-13      -5.908719875367e-12       1.161980297258e-15       2.893198758088e-12       5.418325202071e-13      -3.299951738713e-15 
  162       6.251450811920e-10       1.335884473766e-13      -5.875527043203e-12       1.177994333988e-15       2.841413406355e-12       5.340335002353e-13      -3.233277167596e-15 
  163       6.290345962076e-10       1.323693765959e-13      -5.838811986895e-12       1.194146722020e-15       2.790718465857e-12       5.263605651066e-13      -3.166841490466e-15 
  164       6.328828618272e-10       1.311164621113e-13      -5.798554110052e-12       1.210437527273e-15       2.741114986109e-12       5.188152314298e-13      -3.100679987781e-15 
  165       6.366888210778e-10       1.298321004398e-13      -5.754734802190e-12       1.226866787576e-15       2.692600953438e-12       5.113986538528e-13      -3.034827293281e-15 
