# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  103       3.848492867702e-10       1.079076920572e-13      -3.397755116622e-12       3.948287441696e-16       8.796956269180e-12       1.460122016593e-12      -7.269024448886e-15 
  104       3.892781440065e-10       1.097913597480e-13      -3.486743637116e-12       4.026519932913e-16       8.570781722424e-12       1.431673138696e-12      -7.078213945597e-15 
  105       3.937308585161e-10       1.116482914198e-13      -3.575480813651e-12       4.105654312266e-16       8.351338618231e-12       1.403974563455e-12      -6.917317224082e-15 
  106       3.982072556362e-10       1.134767798221e-13      -3.663901524854e-12       4.185694202117e-16       8.138658641564e-12       1.377031089408e-12      -6.784262677164e-15 
  107       4.027070503147e-10       1.152751229473e-13      -3.751940507995e-12       4.266643095376e-16       7.932726483676e-12       1.350841621337e-12      -6.676702452437e-15 
  108       4.072298427907e-10       1.170416251290e-13      -3.839532400293e-12       4.348504349837e-16       7.733478231294e-12       1.325398965500e-12      -6.592004956951e-15 
  109       4.117751142753e-10       1.187745981406e-13      -3.926611780223e-12       4.431281182531e-16       7.540799755807e-12       1.300689624860e-12      -6.527247361889e-15 
  110       4.163422226319e-10       1.204723622939e-13      -4.013113208822e-12       4.514976664062e-16       7.354525102452e-12       1.276693594312e-12      -6.479208107258e-15 
  111       4.209303980576e-10       1.221332475372e-13      -4.098971270991e-12       4.599593712958e-16       7.174434879498e-12       1.253384155912e-12      -6.444359406562e-15 
  112       4.255387387629e-10       1.237555945541e-13      -4.184120616807e-12       4.685135090008e-16       7.000254647437e-12       1.230727674112e-12      -6.418859751491e-15 
  113       4.301662066534e-10       1.253377558618e-13      -4.268496002825e-12       4.771603392614e-16       6.831653308165e-12       1.208683390979e-12      -6.398546416604e-15 
  114       4.348116230097e-10       1.268780969098e-13      -4.352032333387e-12       4.859001049125e-16       6.668241494170e-12       1.187203221433e-12      -6.378927964007e-15 
  115       4.394736641684e-10       1.283749971781e-13      -4.434664701922e-12       4.947330313192e-16       6.509569957719e-12       1.166231548472e-12      -6.355176748036e-15 
  116       4.441510406023e-10       1.298268799252e-13      -4.516326953816e-12       5.036593971198e-16       6.355227404225e-12       1.145717981193e-12      -6.323116034162e-15 
  117       4.488430680971e-10       1.312323031856e-13      -4.596947088452e-12       5.126797574261e-16       6.205150930406e-12       1.125657826365e-12      -6.282333534485e-15 
  118       4.535491582310e-10       1.325898819505e-13      -4.676451373110e-12       5.217947468243e-16       6.059350480372e-12       1.106056175810e-12      -6.233434106414e-15 
  119       4.582686385208e-10       1.338982618447e-13      -4.754765799310e-12       5.310050105584e-16       5.917812055032e-12       1.086915294716e-12      -6.177080294582e-15 
