# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3500, i.e. number of multipoles equal to 3499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
   53       2.007489546965e-10       1.859801501388e-14      -1.710363226138e-14       0.000000000000e+00       4.671626796082e-11       5.753188323198e-12      -6.943047135455e-15 
   54       2.035728525001e-10       1.971627262343e-14      -4.844456265869e-14       0.000000000000e+00       4.480453689428e-11       5.545132681109e-12      -5.475115258123e-15 
   55       2.064204779478e-10       2.087193649361e-14      -8.132662315340e-14       0.000000000000e+00       4.298871891809e-11       5.347092346956e-12      -4.595917279171e-15 
   56       2.092937915735e-10       2.206506434729e-14      -1.157419075333e-13       0.000000000000e+00       4.126660523245e-11       5.158895426160e-12      -4.302151467170e-15 
   57       2.121949658863e-10       2.329573641418e-14      -1.517159295831e-13       0.000000000000e+00       3.963718665280e-11       4.980447379905e-12      -4.487562675350e-15 
   58       2.151251689292e-10       2.456400403342e-14      -1.892778593850e-13       0.000000000000e+00       3.809669547915e-11       4.811350902317e-12      -5.023830067517e-15 
   59       2.180844837384e-10       2.586988950257e-14      -2.284608041239e-13       0.000000000000e+00       3.663843534390e-11       4.650887125963e-12      -5.759508991907e-15 
   60       2.210718278021e-10       2.721338592675e-14      -2.693020888931e-13       0.000000000000e+00       3.525261105971e-11       4.497996827338e-12      -6.518972855037e-15 
   61       2.240858481953e-10       2.859437103513e-14      -3.118363982580e-13       0.000000000000e+00       3.392903827441e-11       4.351572864782e-12      -7.140658480783e-15 
   62       2.271280239794e-10       3.001232636660e-14      -3.560727667499e-13       0.000000000000e+00       3.266636809936e-11       4.211456716000e-12      -7.604227550751e-15 
   63       2.302001204177e-10       3.146655449762e-14      -4.020128984314e-13       0.000000000000e+00       3.146464053301e-11       4.077633290875e-12      -7.930200147966e-15 
   64       2.333032261462e-10       3.295625668909e-14      -4.496579035991e-13       0.000000000000e+00       3.032251014681e-11       3.949930694627e-12      -8.143355139591e-15 
   65       2.364377035913e-10       3.448053000563e-14      -4.990083530663e-13       0.000000000000e+00       2.923716730714e-11       3.828011308477e-12      -8.272919120657e-15 
   66       2.396031393851e-10       3.603836443493e-14      -5.500643324459e-13       0.000000000000e+00       2.820425939725e-11       3.711362870304e-12      -8.352755357774e-15 
   67       2.427982947827e-10       3.762864000704e-14      -6.028254964329e-13       0.000000000000e+00       2.721781203916e-11       3.599289555306e-12      -8.421552732856e-15 
   68       2.460218349179e-10       3.925026024829e-14      -6.572882515748e-13       0.000000000000e+00       2.627181862955e-11       3.491108439790e-12      -8.514719636214e-15 
   69       2.492747989934e-10       4.090259038306e-14      -7.134365203689e-13       0.000000000000e+00       2.536555904795e-11       3.386805056633e-12      -8.637735981796e-15 
   70       2.525585438420e-10       4.258510315618e-14      -7.712491946452e-13       0.000000000000e+00       2.449922209020e-11       3.286495259848e-12      -8.787716226358e-15 
   71       2.558739802410e-10       4.429725094986e-14      -8.307028226804e-13       0.000000000000e+00       2.367229704701e-11       3.190227993604e-12      -8.961203877496e-15 
   72       2.592215432475e-10       4.603846638981e-14      -8.917715900401e-13       0.000000000000e+00       2.288353759381e-11       3.097981625655e-12      -9.154148287738e-15 
   73       2.626011625348e-10       4.780816295136e-14      -9.544273004217e-13       0.000000000000e+00       2.213092568050e-11       3.009660280766e-12      -9.361881448629e-15 
   74       2.660122327270e-10       4.960573556560e-14      -1.018639356496e-12       0.000000000000e+00       2.141163542130e-11       2.925090174138e-12      -9.579094784819e-15 
   75       2.694535837355e-10       5.143056122555e-14      -1.084374740752e-12       0.000000000000e+00       2.072199698453e-11       2.844015944838e-12      -9.799815948146e-15 
   76       2.729240511740e-10       5.328182446703e-14      -1.151596589735e-12       0.000000000000e+00       2.005840413198e-11       2.766167748457e-12      -1.001801329251e-14 
   77       2.764243732650e-10       5.515795573071e-14      -1.220259658973e-12       0.000000000000e+00       1.942030772044e-11       2.691484764944e-12      -1.022958785366e-14 
   78       2.799555875565e-10       5.705709120809e-14      -1.290313992410e-12       0.000000000000e+00       1.880770501084e-11       2.619925976442e-12      -1.043070414368e-14 
   79       2.835184444505e-10       5.897723594419e-14      -1.361706208418e-12       0.000000000000e+00       1.822022795703e-11       2.551400844071e-12      -1.061718452774e-14 
   80       2.871133898446e-10       6.091626085260e-14      -1.434379451793e-12       0.000000000000e+00       1.765712644590e-11       2.485767092338e-12      -1.078449888925e-14 
   81       2.907405477720e-10       6.287189973057e-14      -1.508273345757e-12       0.000000000000e+00       1.711725153748e-11       2.422828493529e-12      -1.092775429503e-14 
   82       2.943997030426e-10       6.484174627399e-14      -1.583323943958e-12       0.000000000000e+00       1.659903870503e-11       2.362332652116e-12      -1.104168466054e-14 
   83       2.980902838837e-10       6.682325109250e-14      -1.659463682464e-12       0.000000000000e+00       1.610049107513e-11       2.303968789161e-12      -1.112064041506e-14 
   84       3.018116814785e-10       6.881399071352e-14      -1.736628513658e-12       0.000000000000e+00       1.561966264624e-11       2.247441884979e-12      -1.115980358777e-14 
   85       3.055643074702e-10       7.081253237169e-14      -1.814780771900e-12       0.000000000000e+00       1.515623669796e-11       2.192714082782e-12      -1.115908714922e-14 
   86       3.093486807574e-10       7.281770777703e-14      -1.893890028123e-12       0.000000000000e+00       1.471017953674e-11       2.139799428528e-12      -1.111986615531e-14 
   87       3.131650946592e-10       7.482835543551e-14      -1.973926316605e-12       0.000000000000e+00       1.428125554891e-11       2.088690152333e-12      -1.104381991045e-14 
   88       3.170136052177e-10       7.684332223534e-14      -2.054860207669e-12       0.000000000000e+00       1.386901884383e-11       2.039355736200e-12      -1.093294222809e-14 
   89       3.208940195016e-10       7.886146503330e-14      -2.136662880387e-12       0.000000000000e+00       1.347280489692e-11       1.991741981757e-12      -1.078955169119e-14 
   90       3.248058839083e-10       8.088165224099e-14      -2.219306195288e-12       0.000000000000e+00       1.309172219278e-11       1.945770077989e-12      -1.061630191276e-14 
   91       3.287484724674e-10       8.290276541115e-14      -2.302762767052e-12       0.000000000000e+00       1.272464386834e-11       1.901335668973e-12      -1.041619179632e-14 
   92       3.327207751433e-10       8.492370082397e-14      -2.387006037222e-12       0.000000000000e+00       1.237019935588e-11       1.858307921609e-12      -1.019257579644e-14 
   93       3.367218159241e-10       8.694324227240e-14      -2.472003044035e-12       0.000000000000e+00       1.202709827182e-11       1.816562311918e-12      -9.949004872762e-15 
   94       3.407516872186e-10       8.895965408638e-14      -2.557691330129e-12       0.000000000000e+00       1.169517595717e-11       1.776086649484e-12      -9.688699703249e-15 
   95       3.448106501299e-10       9.097102954753e-14      -2.643998680017e-12       0.000000000000e+00       1.137449046702e-11       1.736889349623e-12      -9.415016844178e-15 
   96       3.488988114572e-10       9.297541405694e-14      -2.730850086320e-12       0.000000000000e+00       1.106500059082e-11       1.698966672529e-12      -9.131618807223e-15 
