# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  351       3.316931334527e-10       2.450926893870e-12       1.162312516646e-11       5.312403068054e-15       2.654268767360e-13       4.901878239700e-14       2.374579739603e-15 
  352       3.284266653132e-10       2.470560221216e-12       1.142758302281e-11       5.329605034392e-15       2.629782976359e-13       4.831137685657e-14       2.372911438739e-15 
  353       3.252106426315e-10       2.489859422106e-12       1.122862550728e-11       5.346781957764e-15       2.605556213692e-13       4.761180655114e-14       2.371037143063e-15 
  354       3.220455545601e-10       2.508818592247e-12       1.102632032196e-11       5.363936083147e-15       2.581588379354e-13       4.692007143125e-14       2.368957021886e-15 
  355       3.189318770659e-10       2.527431813974e-12       1.082073716577e-11       5.381069709715e-15       2.557879222382e-13       4.623616726417e-14       2.366671285596e-15 
  356       3.158700727674e-10       2.545693156451e-12       1.061194774892e-11       5.398185191204e-15       2.534428339350e-13       4.556008559215e-14       2.364180185988e-15 
  357       3.128605907717e-10       2.563596675873e-12       1.040002580739e-11       5.415284936261e-15       2.511235172853e-13       4.489181369057e-14       2.361484016609e-15 
  358       3.099038665114e-10       2.581136415669e-12       1.018504711745e-11       5.432371408806e-15       2.488299009989e-13       4.423133452616e-14       2.358583113092e-15 
  359       3.070003215821e-10       2.598306406703e-12       9.967089510123e-12       5.449447128384e-15       2.465618980853e-13       4.357862671520e-14       2.355477853494e-15 
  360       3.041503635787e-10       2.615100667480e-12       9.746232885685e-12       5.466514670525e-15       2.443194057017e-13       4.293366448169e-14       2.352168658637e-15 
  361       3.013543859333e-10       2.631513204342e-12       9.522559228142e-12       5.483576667097e-15       2.421023050020e-13       4.229641761556e-14       2.348655992439e-15 
  362       2.986127677513e-10       2.647538011676e-12       9.296152619721e-12       5.500635806666e-15       2.399104609854e-13       4.166685143087e-14       2.344940362260e-15 
  363       2.959258736492e-10       2.663169072110e-12       9.067099255363e-12       5.517694834848e-15       2.377437223449e-13       4.104492672402e-14       2.341022319233e-15 
  364       2.932940535914e-10       2.678400356722e-12       8.835487457201e-12       5.534756554669e-15       2.356019213160e-13       4.043059973190e-14       2.336902458606e-15 
  365       2.907176427270e-10       2.693225825238e-12       8.601407689054e-12       5.551823826922e-15       2.334848735254e-13       3.982382209014e-14       2.332581420077e-15 
  366       2.881969612271e-10       2.707639426235e-12       8.364952570913e-12       5.568899570517e-15       2.313923778399e-13       3.922454079125e-14       2.328059888135e-15 
  367       2.857323141217e-10       2.721635097342e-12       8.126216893425e-12       5.585986762846e-15       2.293242162142e-13       3.863269814289e-14       2.323338592392e-15 
  368       2.833239911369e-10       2.735206765446e-12       7.885297632385e-12       5.603088440134e-15       2.272801535407e-13       3.804823172597e-14       2.318418307928e-15 
  369       2.809722665316e-10       2.748348346889e-12       7.642293963222e-12       5.620207697796e-15       2.252599374973e-13       3.747107435293e-14       2.313299855624e-15 
  370       2.786773989351e-10       2.761053747675e-12       7.397307275482e-12       5.637347690794e-15       2.232632983961e-13       3.690115402589e-14       2.307984102500e-15 
  371       2.764396311835e-10       2.773316863667e-12       7.150441187323e-12       5.654511633993e-15       2.212899490326e-13       3.633839389488e-14       2.302471962055e-15 
  372       2.742591901572e-10       2.785131580795e-12       6.901801559994e-12       5.671702802519e-15       2.193395845338e-13       3.578271221599e-14       2.296764394603e-15 
  373       2.721362866176e-10       2.796491775255e-12       6.651496512331e-12       5.688924532113e-15       2.174118822071e-13       3.523402230959e-14       2.290862407612e-15 
  374       2.700711150445e-10       2.807391313708e-12       6.399636435236e-12       5.706180219489e-15       2.155065013888e-13       3.469223251855e-14       2.284767056039e-15 
  375       2.680638534727e-10       2.817824053491e-12       6.146334006169e-12       5.723473322689e-15       2.136230832929e-13       3.415724616638e-14       2.278479442671e-15 
  376       2.661146633295e-10       2.827783842808e-12       5.891704203637e-12       5.740807361440e-15       2.117612508597e-13       3.362896151549e-14       2.272000718462e-15 
  377       2.642236892713e-10       2.837264520943e-12       5.635864321674e-12       5.758185917513e-15       2.099206086043e-13       3.310727172533e-14       2.265332082869e-15 
  378       2.623910590210e-10       2.846259918454e-12       5.378933984337e-12       5.775612635073e-15       2.081007424654e-13       3.259206481062e-14       2.258474784193e-15 
  379       2.606168832047e-10       2.854763857380e-12       5.121035160188e-12       5.793091221043e-15       2.063012196539e-13       3.208322359953e-14       2.251430119911e-15 
  380       2.589012551891e-10       2.862770151439e-12       4.862292176783e-12       5.810625445453e-15       2.045215885017e-13       3.158062569188e-14       2.244199437022e-15 
  381       2.572442509183e-10       2.870272606236e-12       4.602831735159e-12       5.828219141803e-15       2.027613783099e-13       3.108414341735e-14       2.236784132377e-15 
  382       2.556459287507e-10       2.877265019459e-12       4.342782924320e-12       5.845876207414e-15       2.010200991980e-13       3.059364379364e-14       2.229185653021e-15 
  383       2.541063292964e-10       2.883741181084e-12       4.082277235727e-12       5.863600603789e-15       1.992972419521e-13       3.010898848470e-14       2.221405496531e-15 
  384       2.526254752539e-10       2.889694873580e-12       3.821448577784e-12       5.881396356966e-15       1.975922778738e-13       2.963003375893e-14       2.213445211350e-15 
  385       2.512033712476e-10       2.895119872106e-12       3.560433290325e-12       5.899267557874e-15       1.959046586288e-13       2.915663044732e-14       2.205306397129e-15 
  386       2.498400036640e-10       2.900009944715e-12       3.299370159101e-12       5.917218362692e-15       1.942338160954e-13       2.868862390173e-14       2.196990705062e-15 
  387       2.485353404898e-10       2.904358852558e-12       3.038400430268e-12       5.935252993205e-15       1.925791622135e-13       2.822585395301e-14       2.188499838227e-15 
  388       2.472893176849e-10       2.908161487219e-12       2.777655749993e-12       5.953375268343e-15       1.909401944064e-13       2.776818573269e-14       2.179835554415e-15 
  389       2.461017980758e-10       2.911417329217e-12       2.517221456353e-12       5.971587178755e-15       1.893168165047e-13       2.731560349432e-14       2.170999674068e-15 
  390       2.449726106053e-10       2.914127119269e-12       2.257171942774e-12       5.989890259618e-15       1.877090295299e-13       2.686812021950e-14       2.161994073303e-15 
  391       2.439015634832e-10       2.916291733941e-12       1.997582613793e-12       6.008286054617e-15       1.861168271378e-13       2.642574705417e-14       2.152820681781e-15 
  392       2.428884440131e-10       2.917912186749e-12       1.738529889952e-12       6.026776115935e-15       1.845401955508e-13       2.598849329133e-14       2.143481483048e-15 
  393       2.419330184184e-10       2.918989629274e-12       1.480091212678e-12       6.045362004229e-15       1.829791134905e-13       2.555636635376e-14       2.133978514873e-15 
  394       2.410350316689e-10       2.919525352260e-12       1.222345049174e-12       6.064045288623e-15       1.814335521105e-13       2.512937177675e-14       2.124313869589e-15 
  395       2.401942073069e-10       2.919520786725e-12       9.653708973041e-13       6.082827546681e-15       1.799034749287e-13       2.470751319086e-14       2.114489694434e-15 
  396       2.394102472738e-10       2.918977505065e-12       7.092492904826e-13       6.101710364400e-15       1.783888377602e-13       2.429079230462e-14       2.104508191886e-15 
  397       2.386828317360e-10       2.917897222163e-12       4.540618025595e-13       6.120695336187e-15       1.768895886495e-13       2.387920888731e-14       2.094371620009e-15 
  398       2.380116189117e-10       2.916281796490e-12       1.998910527082e-13       6.139784064848e-15       1.754056678035e-13       2.347276075163e-14       2.084082292788e-15 
  399       2.373962448969e-10       2.914133231217e-12      -5.317928968771e-14       6.158978161567e-15       1.739370075237e-13       2.307144373652e-14       2.073642580470e-15 
  400       2.368363234920e-10       2.911453675320e-12      -3.050645001472e-13       6.178279245892e-15       1.724835321390e-13       2.267525168980e-14       2.063054909906e-15 
  401       2.363314460278e-10       2.908245424683e-12      -5.556787942048e-13       6.197688945718e-15       1.710451579383e-13       2.228417645096e-14       2.052321764887e-15 
  402       2.358811811922e-10       2.904510923206e-12      -8.049353225236e-13       6.217208897271e-15       1.696217931029e-13       2.189820783391e-14       2.041445686486e-15 
  403       2.354850748563e-10       2.900252763914e-12      -1.052746166008e-12       6.236840745092e-15       1.682133376394e-13       2.151733360965e-14       2.030429273397e-15 
  404       2.351426499006e-10       2.895473690059e-12      -1.299022330918e-12       6.256586142019e-15       1.668196833118e-13       2.114153948906e-14       2.019275182277e-15 
  405       2.348534060418e-10       2.890176596230e-12      -1.543673743978e-12       6.276446749173e-15       1.654407135746e-13       2.077080910562e-14       2.007986128082e-15 
  406       2.346168196586e-10       2.884364529455e-12      -1.786609247497e-12       6.296424235939e-15       1.640763035050e-13       2.040512399814e-14       1.996564884408e-15 
  407       2.344323436184e-10       2.878040690312e-12      -2.027736594473e-12       6.316520279951e-15       1.627263197356e-13       2.004446359347e-14       1.985014283833e-15 
  408       2.342994071035e-10       2.871208434032e-12      -2.266962443712e-12       6.336736567077e-15       1.613906203873e-13       1.968880518928e-14       1.973337218254e-15 
  409       2.342174154374e-10       2.863871271606e-12      -2.504192354939e-12       6.357074791400e-15       1.600690550012e-13       1.933812393677e-14       1.961536639228e-15 
  410       2.341857499112e-10       2.856032870892e-12      -2.739330783913e-12       6.377536655203e-15       1.587614644718e-13       1.899239282341e-14       1.949615558312e-15 
  411       2.342037676099e-10       2.847697057720e-12      -2.972281077534e-12       6.398123868953e-15       1.574676809792e-13       1.865158265564e-14       1.937577047401e-15 
  412       2.342708012386e-10       2.838867817001e-12      -3.202945468963e-12       6.418838151284e-15       1.561875279221e-13       1.831566204168e-14       1.925424239070e-15 
  413       2.343861589492e-10       2.829549293829e-12      -3.431225072730e-12       6.439681228980e-15       1.549208198498e-13       1.798459737418e-14       1.913160326913e-15 
  414       2.345491241662e-10       2.819745794590e-12      -3.657019879850e-12       6.460654836959e-15       1.536673623953e-13       1.765835281300e-14       1.900788565880e-15 
  415       2.347589554137e-10       2.809461788069e-12      -3.880228752935e-12       6.481760718259e-15       1.524269522077e-13       1.733689026796e-14       1.888312272623e-15 
  416       2.350148861409e-10       2.798701906555e-12      -4.100749421306e-12       6.503000624019e-15       1.511993768846e-13       1.702016938153e-14       1.875734825829e-15 
  417       2.353161245492e-10       2.787470946945e-12      -4.318478476106e-12       6.524376313460e-15       1.499844149049e-13       1.670814751158e-14       1.863059666564e-15 
  418       2.356618534181e-10       2.775773871855e-12      -4.533311365414e-12       6.545889553877e-15       1.487818355615e-13       1.640077971412e-14       1.850290298611e-15 
  419       2.360512299318e-10       2.763615810723e-12      -4.745142389359e-12       6.567542120614e-15       1.475913988935e-13       1.609801872606e-14       1.837430288809e-15 
  420       2.364833855051e-10       2.751002060916e-12      -4.953864695229e-12       6.589335797052e-15       1.464128556190e-13       1.579981494787e-14       1.824483267397e-15 
  421       2.369574256102e-10       2.737938088837e-12      -5.159370272589e-12       6.611272374592e-15       1.452459470679e-13       1.550611642641e-14       1.811452928347e-15 
  422       2.374724296029e-10       2.724429531030e-12      -5.361549948388e-12       6.633353652638e-15       1.440904051139e-13       1.521686883757e-14       1.798343029710e-15 
  423       2.380274505486e-10       2.710482195287e-12      -5.560293382078e-12       6.655581438582e-15       1.429459521077e-13       1.493201546908e-14       1.785157393952e-15 
  424       2.386215150492e-10       2.696102061755e-12      -5.755489060724e-12       6.677957547785e-15       1.418123008093e-13       1.465149720320e-14       1.771899908295e-15 
  425       2.392536230689e-10       2.681295284039e-12      -5.947024294115e-12       6.700483803563e-15       1.406891543205e-13       1.437525249947e-14       1.758574525056e-15 
  426       2.399227477610e-10       2.666068190313e-12      -6.134785209882e-12       6.723162037171e-15       1.395762060176e-13       1.410321737744e-14       1.745185261988e-15 
  427       2.406279188153e-10       2.650427474498e-12      -6.318670657361e-12       6.745993671724e-15       1.384731927213e-13       1.383533437311e-14       1.731735680273e-15 
  428       2.413684759791e-10       2.634380774715e-12      -6.498634450148e-12       6.768978458420e-15       1.373800563353e-13       1.357157977900e-14       1.718227298247e-15 
  429       2.421438238203e-10       2.617936116688e-12      -6.674644551104e-12       6.792115697289e-15       1.362967875746e-13       1.331193729690e-14       1.704661124378e-15 
  430       2.429533488663e-10       2.601101726673e-12      -6.846669297679e-12       6.815404649081e-15       1.352233731921e-13       1.305638913652e-14       1.691038174726e-15 
  431       2.437964194859e-10       2.583886032690e-12      -7.014677406158e-12       6.838844534978e-15       1.341597959468e-13       1.280491600419e-14       1.677359472947e-15 
  432       2.446723857698e-10       2.566297665757e-12      -7.178637975909e-12       6.862434536300e-15       1.331060345710e-13       1.255749709141e-14       1.663626050285e-15 
  433       2.455805794120e-10       2.548345461115e-12      -7.338520493625e-12       6.886173794220e-15       1.320620637375e-13       1.231411006351e-14       1.649838945570e-15 
  434       2.465203135911e-10       2.530038459464e-12      -7.494294837572e-12       6.910061409473e-15       1.310278540281e-13       1.207473104830e-14       1.635999205217e-15 
  435       2.474908828513e-10       2.511385908193e-12      -7.645931281837e-12       6.934096442065e-15       1.300033719001e-13       1.183933462464e-14       1.622107883218e-15 
  436       2.484915629838e-10       2.492397262609e-12      -7.793400500567e-12       6.958277910985e-15       1.289885796544e-13       1.160789381111e-14       1.608166041143e-15 
  437       2.495216109074e-10       2.473082187171e-12      -7.936673572220e-12       6.982604793914e-15       1.279834354030e-13       1.138038005464e-14       1.594174748135e-15 
  438       2.505802645506e-10       2.453450556719e-12      -8.075721983810e-12       7.007076026938e-15       1.269878930365e-13       1.115676321909e-14       1.580135080909e-15 
  439       2.516667427319e-10       2.433512457706e-12      -8.210517635148e-12       7.031690504254e-15       1.260019021915e-13       1.093701157394e-14       1.566048123743e-15 
  440       2.527802450416e-10       2.413278189429e-12      -8.341032843096e-12       7.056447077888e-15       1.250254082182e-13       1.072109178285e-14       1.551914968481e-15 
  441       2.539199517224e-10       2.392758265258e-12      -8.467240345804e-12       7.081344557395e-15       1.240583521480e-13       1.050896889235e-14       1.537736714528e-15 
  442       2.550850235510e-10       2.371963413873e-12      -8.589113306962e-12       7.106381709580e-15       1.231006706612e-13       1.030060632042e-14       1.523514468844e-15 
  443       2.562746017194e-10       2.350904580486e-12      -8.706625320042e-12       7.131557258200e-15       1.221522960541e-13       1.009596584512e-14       1.509249345944e-15 
  444       2.574878077153e-10       2.329592928081e-12      -8.819750412544e-12       7.156869883680e-15       1.212131562070e-13       9.895007593257e-15       1.494942467894e-15 
  445       2.587237432043e-10       2.308039838640e-12      -8.928463050243e-12       7.182318222821e-15       1.202831745514e-13       9.697690028958e-15       1.480594964307e-15 
  446       2.599814899103e-10       2.286256914374e-12      -9.032738141434e-12       7.207900868510e-15       1.193622700377e-13       9.503969942334e-15       1.466207972339e-15 
  447       2.612601094969e-10       2.264255978956e-12      -9.132551041178e-12       7.233616369433e-15       1.184503571028e-13       9.313802438090e-15       1.451782636689e-15 
  448       2.625586434488e-10       2.242049078752e-12      -9.227877555545e-12       7.259463229781e-15       1.175473456373e-13       9.127140924154e-15       1.437320109591e-15 
  449       2.638761129527e-10       2.219648484051e-12      -9.318693945865e-12       7.285439908967e-15       1.166531409535e-13       8.943937100305e-15       1.422821550817e-15 
  450       2.652115187784e-10       2.197066690296e-12      -9.404976932967e-12       7.311544821330e-15       1.157676437528e-13       8.764140946798e-15       1.408288127667e-15 
  451       2.665638411603e-10       2.174316419316e-12      -9.486703701430e-12       7.337776335847e-15       1.148907500928e-13       8.587700712991e-15       1.393721014970e-15 
  452       2.679320396784e-10       2.151410620557e-12      -9.563851903826e-12       7.364132775848e-15       1.140223513557e-13       8.414562905970e-15       1.379121395080e-15 
  453       2.693150531394e-10       2.128362472311e-12      -9.636399664966e-12       7.390612418720e-15       1.131623342148e-13       8.244672279179e-15       1.364490457872e-15 
  454       2.707117994580e-10       2.105185382950e-12      -9.704325586146e-12       7.417213495621e-15       1.123105806030e-13       8.077971821040e-15       1.349829400740e-15 
  455       2.721211755379e-10       2.081892992157e-12      -9.767608749393e-12       7.443934191192e-15       1.114669676797e-13       7.914402743585e-15       1.335139428591e-15 
  456       2.735420571533e-10       2.058499172153e-12      -9.826228721709e-12       7.470772643261e-15       1.106313677987e-13       7.753904471081e-15       1.320421753845e-15 
  457       2.749732988296e-10       2.035018028933e-12      -9.880165559318e-12       7.497726942562e-15       1.098036484753e-13       7.596414628654e-15       1.305677596432e-15 
  458       2.764137337251e-10       2.011463903495e-12      -9.929399811911e-12       7.524795132438e-15       1.089836723544e-13       7.441869030919e-15       1.290908183785e-15 
  459       2.778621735117e-10       1.987851373069e-12      -9.973912526893e-12       7.551975208557e-15       1.081712971778e-13       7.290201670602e-15       1.276114750840e-15 
  460       2.793174082563e-10       1.964195252353e-12      -1.001368525363e-11       7.579265118618e-15       1.073663757514e-13       7.141344707171e-15       1.261298540031e-15 
  461       2.807782063021e-10       1.940510594740e-12      -1.004870004768e-11       7.606662762064e-15       1.065687559134e-13       6.995228455458e-15       1.246460801288e-15 
  462       2.822433141495e-10       1.916812693548e-12      -1.007893947506e-11       7.634165989793e-15       1.057782805012e-13       6.851781374288e-15       1.231602792034e-15 
  463       2.837114563374e-10       1.893117083258e-12      -1.010438661649e-11       7.661772603865e-15       1.049947873194e-13       6.710930055106e-15       1.216725777180e-15 
  464       2.851813353244e-10       1.869439540735e-12      -1.012502507162e-11       7.689480357218e-15       1.042181091070e-13       6.572599210600e-15       1.201831029123e-15 
  465       2.866516313699e-10       1.845796086470e-12      -1.014083896328e-11       7.717286953372e-15       1.034480735052e-13       6.436711663331e-15       1.186919827742e-15 
  466       2.881211413537e-10       1.822201922820e-12      -1.015182077286e-11       7.745189983775e-15       1.026845319654e-13       6.303202060840e-15       1.171993479381e-15 
  467       2.895892002427e-10       1.798668209813e-12      -1.015799510672e-11       7.773186738265e-15       1.019274475314e-13       6.172058515030e-15       1.157053374448e-15 
  468       2.910552725394e-10       1.775205191174e-12      -1.015939567963e-11       7.801274388120e-15       1.011768097320e-13       6.043282239506e-15       1.142100931605e-15 
  469       2.925188144907e-10       1.751823248866e-12      -1.015605755918e-11       7.829450047576e-15       1.004326058717e-13       5.916873936732e-15       1.127137578954e-15 
  470       2.939792740449e-10       1.728532903726e-12      -1.014801717441e-11       7.857710773497e-15       9.969482101387e-14       5.792833794231e-15       1.112164754044e-15 
  471       2.954360908103e-10       1.705344816114e-12      -1.013531232431e-11       7.886053565055e-15       9.896343796469e-14       5.671161480773e-15       1.097183903878e-15 
  472       2.968886960123e-10       1.682269786558e-12      -1.011798218645e-11       7.914475363404e-15       9.823843725625e-14       5.551856142575e-15       1.082196484920e-15 
  473       2.983365124515e-10       1.659318756399e-12      -1.009606732548e-11       7.942973051357e-15       9.751979713024e-14       5.434916399498e-15       1.067203963104e-15 
  474       2.997789544618e-10       1.636502808434e-12      -1.006960970172e-11       7.971543453062e-15       9.680749352142e-14       5.320340341235e-15       1.052207813838e-15 
  475       3.012154278674e-10       1.613833167563e-12      -1.003865267973e-11       8.000183333678e-15       9.610150004111e-14       5.208125523515e-15       1.037209522013e-15 
  476       3.026453299412e-10       1.591321201431e-12      -1.000324103689e-11       8.028889399049e-15       9.540178796068e-14       5.098268964293e-15       1.022210582014e-15 
  477       3.040680493625e-10       1.568978421079e-12      -9.963420971904e-12       8.057658295384e-15       9.470832619504e-14       4.990767139946e-15       1.007212497718e-15 
  478       3.054829661746e-10       1.546816481580e-12      -9.919240113432e-12       8.086486608930e-15       9.402108128616e-14       4.885615981468e-15       9.922167825104e-16 
  479       3.068894517427e-10       1.524847182694e-12      -9.870747528613e-12       8.115370865650e-15       9.334001738657e-14       4.782810870670e-15       9.772249592880e-16 
  480       3.082868687118e-10       1.503082469504e-12      -9.817993731641e-12       8.144307530896e-15       9.266509624280e-14       4.682346636367e-15       9.622385604660e-16 
  481       3.096745709641e-10       1.481534433065e-12      -9.761030692327e-12       8.173293009089e-15       9.199627717895e-14       4.584217550581e-15       9.472591279866e-16 
  482       3.110519035773e-10       1.460215311051e-12      -9.699911844665e-12       8.202323643393e-15       9.133351708015e-14       4.488417324732e-15       9.322882133255e-16 
  483       3.124182027819e-10       1.439137488395e-12      -9.634692095394e-12       8.231395715390e-15       9.067677037604e-14       4.394939105835e-15       9.173273774992e-16 
  484       3.137727959194e-10       1.418313497937e-12      -9.565427832562e-12       8.260505444758e-15       9.002598902430e-14       4.303775472694e-15       9.023781910725e-16 
  485       3.151150013998e-10       1.397756021071e-12      -9.492176934089e-12       8.289648988946e-15       8.938112249412e-14       4.214918432098e-15       8.874422341653e-16 
  486       3.164441286595e-10       1.377477888383e-12      -9.414998776333e-12       8.318822442851e-15       8.874211774973e-14       4.128359415020e-15       8.725210964602e-16 
  487       3.177594781190e-10       1.357492080303e-12      -9.333954242653e-12       8.348021838492e-15       8.810891923386e-14       4.044089272803e-15       8.576163772097e-16 
  488       3.190603411409e-10       1.337811727746e-12      -9.249105731971e-12       8.377243144689e-15       8.748146885126e-14       3.962098273365e-15       8.427296852430e-16 
  489       3.203459999874e-10       1.318450112760e-12      -9.160517167338e-12       8.406482266737e-15       8.685970595216e-14       3.882376097389e-15       8.278626389738e-16 
  490       3.216157277783e-10       1.299420669167e-12      -9.068254004495e-12       8.435735046082e-15       8.624356731583e-14       3.804911834522e-15       8.130168664073e-16 
  491       3.228687884487e-10       1.280736983210e-12      -8.972383240443e-12       8.464997259997e-15       8.563298713403e-14       3.729693979565e-15       7.981940051471e-16 
  492       3.241044367067e-10       1.262412794198e-12      -8.872973421997e-12       8.494264621260e-15       8.502789699450e-14       3.656710428672e-15       7.833957024031e-16 
  493       3.253219179914e-10       1.244461995153e-12      -8.770094654361e-12       8.523532777829e-15       8.442822586449e-14       3.585948475546e-15       7.686236149981e-16 
  494       3.265204684305e-10       1.226898633449e-12      -8.663818609682e-12       8.552797312515e-15       8.383390007423e-14       3.517394807633e-15       7.538794093753e-16 
  495       3.276993147982e-10       1.209736911463e-12      -8.554218535619e-12       8.582053742664e-15       8.324484330045e-14       3.451035502315e-15       7.391647616056e-16 
  496       3.288576744727e-10       1.192991187216e-12      -8.441369263907e-12       8.611297519828e-15       8.266097654985e-14       3.386856023111e-15       7.244813573946e-16 
  497       3.299947553946e-10       1.176675975022e-12      -8.325347218918e-12       8.640524029443e-15       8.208221814260e-14       3.324841215867e-15       7.098308920902e-16 
  498       3.311097560241e-10       1.160805946129e-12      -8.206230426227e-12       8.669728590505e-15       8.150848369587e-14       3.264975304953e-15       6.952150706893e-16 
  499       3.322018652989e-10       1.145395929363e-12      -8.084098521176e-12       8.698906455246e-15       8.093968610729e-14       3.207241889459e-15       6.806356078454e-16 
  500       3.332702625922e-10       1.130460911779e-12      -7.959032757435e-12       8.728052808810e-15       8.037573553844e-14       3.151623939390e-15       6.660942278760e-16 
  501       3.343141176703e-10       1.116016039299e-12      -7.831116015570e-12       8.757162768929e-15       7.981653939840e-14       3.098103791863e-15       6.515926647692e-16 
  502       3.353325906506e-10       1.102076617363e-12      -7.700432811603e-12       8.786231385599e-15       7.926200232717e-14       3.046663147297e-15       6.371326621915e-16 
  503       3.363248319589e-10       1.088658111569e-12      -7.567069305578e-12       8.815253640757e-15       7.871202617924e-14       2.997283065614e-15       6.227159734948e-16 
  504       3.372899822878e-10       1.075776148320e-12      -7.431113310123e-12       8.844224447954e-15       7.816651000704e-14       2.949943962432e-15       6.083443617235e-16 
  505       3.382272989439e-10       1.063444655632e-12      -7.292651335715e-12       8.873139021671e-15       7.762536639107e-14       2.904624360725e-15       5.940194586508e-16 
  506       3.391365389799e-10       1.051670225337e-12      -7.151759615448e-12       8.901993997603e-15       7.708857098124e-14       2.861297113979e-15       5.797423374053e-16 
  507       3.400175870169e-10       1.040457589730e-12      -7.008512838575e-12       8.930786344012e-15       7.655611435022e-14       2.819933066727e-15       5.655139275460e-16 
  508       3.408703298703e-10       1.029811466492e-12      -6.862987097583e-12       8.959512994853e-15       7.602798576711e-14       2.780502284870e-15       5.513351548618e-16 
  509       3.416946565664e-10       1.019736558461e-12      -6.715259895361e-12       8.988170849631e-15       7.550417318863e-14       2.742974051287e-15       5.372069413120e-16 
  510       3.424904583601e-10       1.010237553401e-12      -6.565410152374e-12       9.016756773245e-15       7.498466325024e-14       2.707316861444e-15       5.231302049676e-16 
  511       3.432576287514e-10       1.001319123780e-12      -6.413518213837e-12       9.045267595840e-15       7.446944125737e-14       2.673498419008e-15       5.091058599526e-16 
  512       3.439960635033e-10       9.929859265325e-13      -6.259665856885e-12       9.073700112659e-15       7.395849117655e-14       2.641485631453e-15       4.951348163843e-16 
  513       3.447056606584e-10       9.852426028386e-13      -6.103936297744e-12       9.102051083886e-15       7.345179562661e-14       2.611244605679e-15       4.812179803151e-16 
  514       3.453863205559e-10       9.780937778918e-13      -5.946414198906e-12       9.130317234503e-15       7.294933586984e-14       2.582740643614e-15       4.673562536729e-16 
  515       3.460379458495e-10       9.715440606714e-13      -5.787185676302e-12       9.158495254135e-15       7.245109180316e-14       2.555938237830e-15       4.535505342027e-16 
  516       3.466604415237e-10       9.655980437144e-13      -5.626338306469e-12       9.186581796902e-15       7.195704194931e-14       2.530801067153e-15       4.398017154069e-16 
  517       3.472537149113e-10       9.602603028862e-13      -5.463961133729e-12       9.214573481267e-15       7.146716344801e-14       2.507291992273e-15       4.261106864873e-16 
  518       3.478176757109e-10       9.555353971529e-13      -5.300144677354e-12       9.242466889886e-15       7.098143204711e-14       2.485373051355e-15       4.124783322851e-16 
  519       3.483522360031e-10       9.514278683522e-13      -5.134980938745e-12       9.270258569458e-15       7.049982209384e-14       2.465005455652e-15       3.989055332226e-16 
  520       3.488573102688e-10       9.479422409654e-13      -4.968563408600e-12       9.297945030574e-15       7.002230652587e-14       2.446149585111e-15       3.853931652441e-16 
  521       3.493328154053e-10       9.450830218887e-13      -4.800987074087e-12       9.325522747570e-15       6.954885686259e-14       2.428764983991e-15       3.719420997567e-16 
  522       3.497786707442e-10       9.428547002046e-13      -4.632348426017e-12       9.352988158371e-15       6.907944319621e-14       2.412810356467e-15       3.585532035716e-16 
  523       3.501947980680e-10       9.412617469538e-13      -4.462745466015e-12       9.380337664343e-15       6.861403418298e-14       2.398243562244e-15       3.452273388449e-16 
  524       3.505811216277e-10       9.403086149063e-13      -4.292277713694e-12       9.407567630146e-15       6.815259703432e-14       2.385021612169e-15       3.319653630188e-16 
  525       3.509375681594e-10       9.399997383331e-13      -4.121046213825e-12       9.434674383578e-15       6.769509750803e-14       2.373100663839e-15       3.187681287626e-16 
  526       3.512640669021e-10       9.403395327779e-13      -3.949153543512e-12       9.461654215428e-15       6.724149989946e-14       2.362436017214e-15       3.056364839135e-16 
  527       3.515605496142e-10       9.413323948282e-13      -3.776703819360e-12       9.488503379327e-15       6.679176703263e-14       2.352982110228e-15       2.925712714180e-16 
  528       3.518269505912e-10       9.429827018873e-13      -3.603802704652e-12       9.515218091592e-15       6.634586025150e-14       2.344692514396e-15       2.795733292726e-16 
  529       3.520632066823e-10       9.452948119455e-13      -3.430557416518e-12       9.541794531083e-15       6.590373941104e-14       2.337519930433e-15       2.666434904651e-16 
  530       3.522692573079e-10       9.482730633516e-13      -3.257076733107e-12       9.568228839046e-15       6.546536286847e-14       2.331416183855e-15       2.537825829153e-16 
  531       3.524450444768e-10       9.519217745847e-13      -3.083471000763e-12       9.594517118966e-15       6.503068747443e-14       2.326332220597e-15       2.409914294164e-16 
  532       3.525905128030e-10       9.562452440254e-13      -2.909852141192e-12       9.620655436418e-15       6.459966856409e-14       2.322218102621e-15       2.282708475756e-16 
  533       3.527056095230e-10       9.612477497276e-13      -2.736333658637e-12       9.646639818912e-15       6.417225994843e-14       2.319023003528e-15       2.156216497556e-16 
